업체명	x인자	통화	NO	분기	 Data 
STANLEY BLACK	X231_1	USD 	1	2025 Q3	432,500,000
STANLEY BLACK	X231_1	USD 	1	2025 Q4	432,400,000
STANLEY BLACK	X231_1	USD 	1	2026 Q1	427,000,000
STANLEY BLACK	X231_1	USD 	1	2026 Q2	528,500,000
STANLEY BLACK	X231_1	USD 	1	2026 Q3	472,000,000
STANLEY BLACK	X231_1	USD 	1	2026 Q4	440,000,000
STANLEY BLACK	X231_2	USD 	2	2022 Q1	6,270,000,000
STANLEY BLACK	X231_2	USD 	2	2022 Q2	6,640,000,000
STANLEY BLACK	X231_2	USD 	2	2022 Q3	6,350,000,000
STANLEY BLACK	X231_2	USD 	2	2022 Q4	5,860,000,000
STANLEY BLACK	X231_2	USD 	2	2023 Q1	5,660,000,000
STANLEY BLACK	X231_2	USD 	2	2023 Q2	5,280,000,000
STANLEY BLACK	X231_2	USD 	2	2023 Q3	4,980,000,000
STANLEY BLACK	X231_2	USD 	2	2023 Q4	4,740,000,000
STANLEY BLACK	X231_2	USD 	2	2024 Q1	4,690,000,000
STANLEY BLACK	X231_2	USD 	2	2024 Q2	4,560,000,000
STANLEY BLACK	X231_2	USD 	2	2024 Q3	4,630,000,000
STANLEY BLACK	X231_2	USD 	2	2024 Q4	4,540,000,000
SONY	X230_3	JPY	3	2015 Q3	2,566,700,000,000
SONY	X230_3	JPY	3	2015 Q4	1,937,712,000,000
SONY	X230_3	JPY	3	2016 Q1	1,808,059,000,000
SONY	X230_3	JPY	3	2016 Q2	1,892,740,000,000
SONY	X230_3	JPY	3	2016 Q3	2,580,812,000,000
SONY	X230_3	JPY	3	2016 Q4	1,824,101,000,000
SONY	X230_3	JPY	3	2017 Q1	1,613,199,000,000
SONY	X230_3	JPY	3	2017 Q2	1,688,948,000,000
SONY	X230_3	JPY	3	2017 Q3	2,397,499,000,000
SONY	X230_3	JPY	3	2017 Q4	1,903,604,000,000
SONY	X230_3	JPY	3	2018 Q1	1,858,113,000,000
SONY	X230_3	JPY	3	2018 Q2	2,062,531,000,000
SONY	X230_3	JPY	3	2018 Q3	2,672,317,000,000
SONY	X230_3	JPY	3	2018 Q4	1,951,021,000,000
SONY	X230_3	JPY	3	2019 Q1	1,953,624,000,000
SONY	X230_3	JPY	3	2019 Q2	2,182,760,000,000
SONY	X230_3	JPY	3	2019 Q3	2,401,805,000,000
SONY	X230_3	JPY	3	2019 Q4	2,100,000,000,000
SONY	X230_3	JPY	3	2020 Q1	1,925,724,000,000
SONY	X230_3	JPY	3	2020 Q2	2,122,259,000,000
SONY	X230_3	JPY	3	2020 Q3	2,462,020,000,000
SONY	X230_3	JPY	3	2020 Q4	1,748,740,000,000
SONY	X230_3	JPY	3	2021 Q1	1,968,919,000,000
SONY	X230_3	JPY	3	2021 Q2	2,113,486,000,000
SONY	X230_3	JPY	3	2021 Q3	2,696,536,000,000
SONY	X230_3	JPY	3	2021 Q4	2,220,419,000,000
SONY	X230_3	JPY	3	2022 Q1	2,256,843,000,000
SONY	X230_3	JPY	3	2022 Q2	2,369,365,000,000
SONY	X230_3	JPY	3	2022 Q3	3,031,319,000,000
SONY	X230_3	JPY	3	2022 Q4	2,263,986,000,000
SONY	X230_3	JPY	3	2023 Q1	2,311,494,000,000
SONY	X230_3	JPY	3	2023 Q2	2,751,879,000,000
SONY	X230_3	JPY	3	2023 Q3	3,412,914,000,000
SONY	X230_3	JPY	3	2023 Q4	3,063,550,000,000
SONY	X230_3	JPY	3	2024 Q1	2,963,652,000,000
SONY	X230_3	JPY	3	2024 Q2	2,828,623,000,000
SONY	X230_3	JPY	3	2024 Q3	3,438,092,000,000
SONY	X230_3	JPY	3	2024 Q4	3,480,966,000,000
SONY	X230_3	JPY	3	2025 Q1	3,011,649,000,000
SONY	X230_3	JPY	3	2025 Q2	2,905,600,000,000
SONY	X230_3	JPY	3	2025 Q3	4,409,574,000,000
SONY	X230_3	JPY	3	2025 Q4	3,005,433,000,000
SONY	X230_3	JPY	3	2026 Q1	2,995,878,000,000
SONY	X230_3	JPY	3	2026 Q2	3,350,771,000,000
SONY	X230_3	JPY	3	2026 Q3	3,842,104,000,000
SONY	X230_3	JPY	3	2026 Q4	3,108,043,000,000
SONY	X230_3	JPY	3	2027 Q1	3,136,300,000,000
SONY	X230_3	JPY	3	2027 Q2	3,630,600,000,000
SONY	X230_1	JPY	1	2015 Q3	182,100,000,000
SONY	X230_1	JPY	1	2015 Q4	-97,773,000,000
SONY	X230_1	JPY	1	2016 Q1	96,907,000,000
SONY	X230_1	JPY	1	2016 Q2	88,018,000,000
SONY	X230_1	JPY	1	2016 Q3	202,145,000,000
SONY	X230_1	JPY	1	2016 Q4	-92,873,000,000
SONY	X230_1	JPY	1	2017 Q1	56,192,000,000
SONY	X230_1	JPY	1	2017 Q2	45,747,000,000
SONY	X230_1	JPY	1	2017 Q3	92,372,000,000
SONY	X230_1	JPY	1	2017 Q4	94,391,000,000
SONY	X230_1	JPY	1	2018 Q1	157,611,000,000
SONY	X230_1	JPY	1	2018 Q2	204,228,000,000
SONY	X230_1	JPY	1	2018 Q3	350,837,000,000
SONY	X230_1	JPY	1	2018 Q4	22,184,000,000
SONY	X230_1	JPY	1	2019 Q1	195,006,000,000
SONY	X230_1	JPY	1	2019 Q2	239,511,000,000
SONY	X230_1	JPY	1	2019 Q3	376,988,000,000
SONY	X230_1	JPY	1	2019 Q4	82,700,000,000
SONY	X230_1	JPY	1	2020 Q1	230,925,000,000
SONY	X230_1	JPY	1	2020 Q2	278,955,000,000
SONY	X230_1	JPY	1	2020 Q3	300,130,000,000
SONY	X230_1	JPY	1	2020 Q4	35,449,000,000
SONY	X230_1	JPY	1	2021 Q1	228,395,000,000
SONY	X230_1	JPY	1	2021 Q2	317,764,000,000
SONY	X230_1	JPY	1	2021 Q3	359,226,000,000
SONY	X230_1	JPY	1	2021 Q4	66,480,000,000
SONY	X230_1	JPY	1	2022 Q1	280,068,000,000
SONY	X230_1	JPY	1	2022 Q2	318,459,000,000
SONY	X230_1	JPY	1	2022 Q3	465,183,000,000
SONY	X230_1	JPY	1	2022 Q4	138,629,000,000
SONY	X230_1	JPY	1	2023 Q1	306,963,000,000
SONY	X230_1	JPY	1	2023 Q2	344,042,000,000
SONY	X230_1	JPY	1	2023 Q3	428,737,000,000
SONY	X230_1	JPY	1	2023 Q4	128,464,000,000
SONY	X230_1	JPY	1	2024 Q1	253,042,000,000
SONY	X230_1	JPY	1	2024 Q2	263,009,000,000
SONY	X230_1	JPY	1	2024 Q3	463,338,000,000
SONY	X230_1	JPY	1	2024 Q4	229,442,000,000
SONY	X230_1	JPY	1	2025 Q1	279,106,000,000
SONY	X230_1	JPY	1	2025 Q2	455,100,000,000
SONY	X230_1	JPY	1	2025 Q3	469,331,000,000
SONY	X230_1	JPY	1	2025 Q4	197,775,000,000
SONY	X230_1	JPY	1	2026 Q1	334,656,000,000
SONY	X230_1	JPY	1	2026 Q2	436,340,000,000
SONY	X230_1	JPY	1	2026 Q3	457,997,000,000
SONY	X230_1	JPY	1	2026 Q4	234,426,000,000
SONY	X230_1	JPY	1	2027 Q1	388,700,000,000
SONY	X230_1	JPY	1	2027 Q2	470,400,000,000
SONY	X230_2	JPY	2	2022 Q3	788,000,000,000
SONY	X230_2	JPY	2	2022 Q4	874,000,000,000
SONY	X230_2	JPY	2	2023 Q1	1,094,000,000,000
SONY	X230_2	JPY	2	2023 Q2	1,416,000,000,000
SONY	X230_2	JPY	2	2023 Q3	1,465,000,000,000
SONY	X230_2	JPY	2	2023 Q4	1,468,000,000,000
SONY	X230_2	JPY	2	2024 Q1	1,830,000,000,000
SONY	X230_2	JPY	2	2024 Q2	2,068,000,000,000
SONY	X230_2	JPY	2	2024 Q3	1,630,000,000,000
SONY	X230_2	JPY	2	2024 Q4	1,519,000,000,000
SONY	X230_2	JPY	2	2025 Q1	1,693,000,000,000
SONY	X230_2	JPY	2	2025 Q2	1,736,000,000,000
SOITEC	X229_3	EUR	3	2016 Q3	60,810,000
SOITEC	X229_3	EUR	3	2016 Q4	61,520,000
SOITEC	X229_3	EUR	3	2017 Q1	54,060,000
SOITEC	X229_3	EUR	3	2017 Q3	63,100,000
SOITEC	X229_3	EUR	3	2018 Q1	69,630,000
SOITEC	X229_3	EUR	3	2018 Q3	75,970,000
SOITEC	X229_3	EUR	3	2018 Q4	91,690,000
SOITEC	X229_3	EUR	3	2019 Q1	91,940,000
SOITEC	X229_3	EUR	3	2019 Q2	94,960,000
SOITEC	X229_3	EUR	3	2019 Q4	140,300,000
SOITEC	X229_3	EUR	3	2020 Q2	139,000,000
SOITEC	X229_3	EUR	3	2020 Q3	135,300,000
SOITEC	X229_3	EUR	3	2020 Q4	203,800,000
SOITEC	X229_3	EUR	3	2021 Q1	113,600,000
SOITEC	X229_3	EUR	3	2021 Q2	140,800,000
SOITEC	X229_3	EUR	3	2021 Q3	148,700,000
SOITEC	X229_3	EUR	3	2021 Q4	180,700,000
SOITEC	X229_3	EUR	3	2022 Q1	180,400,000
SOITEC	X229_3	EUR	3	2022 Q2	192,700,000
SOITEC	X229_3	EUR	3	2022 Q3	207,600,000
SOITEC	X229_3	EUR	3	2022 Q4	282,000,000
SOITEC	X229_3	EUR	3	2023 Q1	203,000,000
SOITEC	X229_3	EUR	3	2023 Q2	267,700,000
SOITEC	X229_3	EUR	3	2023 Q3	274,000,000
SOITEC	X229_3	EUR	3	2023 Q4	344,000,000
SOITEC	X229_3	EUR	3	2024 Q2	245,000,000
SOITEC	X229_3	EUR	3	2024 Q3	240,000,000
SOITEC	X229_3	EUR	3	2024 Q4	337,000,000
SOITEC	X229_3	EUR	3	2025 Q1	121,000,000
SOITEC	X229_3	EUR	3	2025 Q2	217,000,000
SOITEC	X229_3	EUR	3	2025 Q3	226,000,000
SOITEC	X229_3	EUR	3	2025 Q4	331,600,000
SOITEC	X229_3	EUR	3	2026 Q1	211,200,000
SOITEC	X229_3	EUR	3	2026 Q2	216,800,000
SOITEC	X229_3	EUR	3	2026 Q3	223,800,000
SOITEC	X229_3	EUR	3	2026 Q4	253,500,000
SOITEC	X229_3	EUR	3	2024 Q3	3,438,092,000,000
SOITEC	X229_3	EUR	3	2024 Q4	3,480,966,000,000
SOITEC	X229_3	EUR	3	2025 Q1	3,011,649,000,000
SOITEC	X229_3	EUR	3	2025 Q2	2,905,600,000,000
SOITEC	X229_3	EUR	3	2025 Q3	4,409,574,000,000
SOITEC	X229_3	EUR	3	2025 Q4	3,005,433,000,000
SOITEC	X229_3	EUR	3	2026 Q1	2,995,878,000,000
SOITEC	X229_3	EUR	3	2026 Q2	3,350,771,000,000
SOITEC	X229_3	EUR	3	2026 Q3	3,842,104,000,000
SOITEC	X229_3	EUR	3	2026 Q4	3,108,043,000,000
SOITEC	X229_3	EUR	3	2027 Q1	3,136,300,000,000
SOITEC	X229_3	EUR	3	2027 Q2	3,630,600,000,000
SOITEC	X229_1	EUR	1	2016 Q3	
SOITEC	X229_1	EUR	1	2016 Q4	
SOITEC	X229_1	EUR	1	2017 Q1	
SOITEC	X229_1	EUR	1	2017 Q3	
SOITEC	X229_1	EUR	1	2018 Q1	
SOITEC	X229_1	EUR	1	2018 Q3	
SOITEC	X229_1	EUR	1	2018 Q4	
SOITEC	X229_1	EUR	1	2019 Q1	
SOITEC	X229_1	EUR	1	2019 Q2	
SOITEC	X229_1	EUR	1	2019 Q4	
SOITEC	X229_1	EUR	1	2020 Q2	
SOITEC	X229_1	EUR	1	2020 Q3	
SOITEC	X229_1	EUR	1	2020 Q4	
SOITEC	X229_1	EUR	1	2021 Q1	
SOITEC	X229_1	EUR	1	2021 Q2	
SOITEC	X229_1	EUR	1	2021 Q3	
SOITEC	X229_1	EUR	1	2021 Q4	
SOITEC	X229_1	EUR	1	2022 Q1	
SOITEC	X229_1	EUR	1	2022 Q2	
SOITEC	X229_1	EUR	1	2022 Q3	
SOITEC	X229_1	EUR	1	2022 Q4	
SOITEC	X229_1	EUR	1	2023 Q1	
SOITEC	X229_1	EUR	1	2023 Q2	
SOITEC	X229_1	EUR	1	2023 Q3	
SOITEC	X229_1	EUR	1	2023 Q4	
SOITEC	X229_1	EUR	1	2024 Q2	
SOITEC	X229_1	EUR	1	2024 Q3	
SOITEC	X229_1	EUR	1	2024 Q4	
SOITEC	X229_1	EUR	1	2025 Q1	
SOITEC	X229_1	EUR	1	2025 Q2	
SOITEC	X229_1	EUR	1	2025 Q3	
SOITEC	X229_1	EUR	1	2025 Q4	60,100,000
SOITEC	X229_1	EUR	1	2026 Q1	23,200,000
SOITEC	X229_1	EUR	1	2026 Q2	26,100,000
SOITEC	X229_1	EUR	1	2026 Q3	30,400,000
SOITEC	X229_1	EUR	1	2026 Q4	42,500,000
SOITEC	X229_1	EUR	1	2024 Q3	463,338,000,000
SOITEC	X229_1	EUR	1	2024 Q4	229,442,000,000
SOITEC	X229_1	EUR	1	2025 Q1	279,106,000,000
SOITEC	X229_1	EUR	1	2025 Q2	455,100,000,000
SOITEC	X229_1	EUR	1	2025 Q3	469,331,000,000
SOITEC	X229_1	EUR	1	2025 Q4	197,775,000,000
SOITEC	X229_1	EUR	1	2026 Q1	334,656,000,000
SOITEC	X229_1	EUR	1	2026 Q2	436,340,000,000
SOITEC	X229_1	EUR	1	2026 Q3	457,997,000,000
SOITEC	X229_1	EUR	1	2026 Q4	234,426,000,000
SOITEC	X229_1	EUR	1	2027 Q1	388,700,000,000
SOITEC	X229_1	EUR	1	2027 Q2	470,400,000,000
SOITEC	X229_2	EUR	2	2022 Q3	143,000,000
SOITEC	X229_2	EUR	2	2022 Q4	143,000,000
SOITEC	X229_2	EUR	2	2023 Q1	192,000,000
SOITEC	X229_2	EUR	2	2023 Q2	192,000,000
SOITEC	X229_2	EUR	2	2023 Q3	175,000,000
SOITEC	X229_2	EUR	2	2023 Q4	175,000,000
SOITEC	X229_2	EUR	2	2024 Q1	263,000,000
SOITEC	X229_2	EUR	2	2024 Q2	263,000,000
SOITEC	X229_2	EUR	2	2024 Q3	209,000,000
SOITEC	X229_2	EUR	2	2024 Q4	209,000,000
SOITEC	X229_2	EUR	2	2025 Q1	261,000,000
SOITEC	X229_2	EUR	2	2025 Q2	261,000,000
SK하이닉스	X228_3	KRW	3	2015 Q1	4,818,000,000
SK하이닉스	X228_3	KRW	3	2015 Q2	4,639,000,000
SK하이닉스	X228_3	KRW	3	2015 Q3	4,925,000,000
SK하이닉스	X228_3	KRW	3	2015 Q4	4,416,000,000
SK하이닉스	X228_3	KRW	3	2016 Q1	3,656,000,000
SK하이닉스	X228_3	KRW	3	2016 Q2	3,941,000,000
SK하이닉스	X228_3	KRW	3	2016 Q3	4,244,000,000
SK하이닉스	X228_3	KRW	3	2016 Q4	5,358,000,000
SK하이닉스	X228_3	KRW	3	2017 Q1	6,290,000,000
SK하이닉스	X228_3	KRW	3	2017 Q2	6,692,000,000
SK하이닉스	X228_3	KRW	3	2017 Q3	8,100,000,000
SK하이닉스	X228_3	KRW	3	2017 Q4	9,028,000,000
SK하이닉스	X228_3	KRW	3	2018 Q1	8,720,000,000
SK하이닉스	X228_3	KRW	3	2018 Q2	10,371,000,000
SK하이닉스	X228_3	KRW	3	2018 Q3	11,417,000,000
SK하이닉스	X228_3	KRW	3	2018 Q4	9,938,000,000
SK하이닉스	X228_3	KRW	3	2019 Q1	6,773,000,000
SK하이닉스	X228_3	KRW	3	2019 Q2	6,452,000,000
SK하이닉스	X228_3	KRW	3	2019 Q3	6,839,000,000
SK하이닉스	X228_3	KRW	3	2019 Q4	6,927,000,000
SK하이닉스	X228_3	KRW	3	2020 Q1	7,199,000,000
SK하이닉스	X228_3	KRW	3	2020 Q2	8,607,000,000
SK하이닉스	X228_3	KRW	3	2020 Q3	8,129,000,000
SK하이닉스	X228_3	KRW	3	2020 Q4	7,960,000,000
SK하이닉스	X228_3	KRW	3	2021 Q1	8,494,000,000
SK하이닉스	X228_3	KRW	3	2021 Q2	10,322,000,000
SK하이닉스	X228_3	KRW	3	2021 Q3	11,805,000,000
SK하이닉스	X228_3	KRW	3	2021 Q4	12,377,000,000
SK하이닉스	X228_3	KRW	3	2022 Q1	12,156,000,000
SK하이닉스	X228_3	KRW	3	2022 Q2	13,811,000,000
SK하이닉스	X228_3	KRW	3	2022 Q3	10,983,000,000
SK하이닉스	X228_3	KRW	3	2022 Q4	7,699,000,000
SK하이닉스	X228_3	KRW	3	2023 Q1	5,088,000,000
SK하이닉스	X228_3	KRW	3	2023 Q2	7,306,000,000
SK하이닉스	X228_3	KRW	3	2023 Q3	9,066,000,000
SK하이닉스	X228_3	KRW	3	2023 Q4	11,306,000,000
SK하이닉스	X228_3	KRW	3	2024 Q1	12,430,000,000
SK하이닉스	X228_3	KRW	3	2024 Q2	16,423,000,000
SK하이닉스	X228_3	KRW	3	2024 Q3	17,573,000,000
SK하이닉스	X228_3	KRW	3	2024 Q4	19,767,000,000
SK하이닉스	X228_3	KRW	3	2025 Q1	17,161,000,000
SK하이닉스	X228_3	KRW	3	2025 Q2	19,130,000,000
SK하이닉스	X228_3	KRW	3	2025 Q3	22,259,000,000
SK하이닉스	X228_3	KRW	3	2025 Q4	25,070,000,000
SK하이닉스	X228_3	KRW	3	2026 Q1	26,350,000,000
SK하이닉스	X228_3	KRW	3	2026 Q2	27,546,000,000
SK하이닉스	X228_3	KRW	3	2026 Q3	29,603,000,000
SK하이닉스	X228_3	KRW	3	2026 Q4	29,887,000,000
SK하이닉스	X228_1	KRW	1	2015 Q1	1,589,000,000
SK하이닉스	X228_1	KRW	1	2015 Q2	1,375,000,000
SK하이닉스	X228_1	KRW	1	2015 Q3	1,383,000,000
SK하이닉스	X228_1	KRW	1	2015 Q4	988,900,000
SK하이닉스	X228_1	KRW	1	2016 Q1	561,800,000
SK하이닉스	X228_1	KRW	1	2016 Q2	452,900,000
SK하이닉스	X228_1	KRW	1	2016 Q3	726,000,000
SK하이닉스	X228_1	KRW	1	2016 Q4	1,536,000,000
SK하이닉스	X228_1	KRW	1	2017 Q1	2,468,000,000
SK하이닉스	X228_1	KRW	1	2017 Q2	3,051,000,000
SK하이닉스	X228_1	KRW	1	2017 Q3	3,737,000,000
SK하이닉스	X228_1	KRW	1	2017 Q4	4,466,000,000
SK하이닉스	X228_1	KRW	1	2018 Q1	4,367,000,000
SK하이닉스	X228_1	KRW	1	2018 Q2	5,574,000,000
SK하이닉스	X228_1	KRW	1	2018 Q3	6,472,000,000
SK하이닉스	X228_1	KRW	1	2018 Q4	4,430,000,000
SK하이닉스	X228_1	KRW	1	2019 Q1	1,366,000,000
SK하이닉스	X228_1	KRW	1	2019 Q2	637,600,000
SK하이닉스	X228_1	KRW	1	2019 Q3	472,600,000
SK하이닉스	X228_1	KRW	1	2019 Q4	236,000,000
SK하이닉스	X228_1	KRW	1	2020 Q1	800,300,000
SK하이닉스	X228_1	KRW	1	2020 Q2	1,947,000,000
SK하이닉스	X228_1	KRW	1	2020 Q3	1,300,000,000
SK하이닉스	X228_1	KRW	1	2020 Q4	965,900,000
SK하이닉스	X228_1	KRW	1	2021 Q1	1,324,000,000
SK하이닉스	X228_1	KRW	1	2021 Q2	2,695,000,000
SK하이닉스	X228_1	KRW	1	2021 Q3	4,172,000,000
SK하이닉스	X228_1	KRW	1	2021 Q4	4,220,000,000
SK하이닉스	X228_1	KRW	1	2022 Q1	2,860,000,000
SK하이닉스	X228_1	KRW	1	2022 Q2	4,193,000,000
SK하이닉스	X228_1	KRW	1	2022 Q3	1,656,000,000
SK하이닉스	X228_1	KRW	1	2022 Q4	-1,701,000,000
SK하이닉스	X228_1	KRW	1	2023 Q1	-3,402,000,000
SK하이닉스	X228_1	KRW	1	2023 Q2	-2,882,000,000
SK하이닉스	X228_1	KRW	1	2023 Q3	-1,792,000,000
SK하이닉스	X228_1	KRW	1	2023 Q4	346,000,000
SK하이닉스	X228_1	KRW	1	2024 Q1	2,886,000,000
SK하이닉스	X228_1	KRW	1	2024 Q2	5,469,000,000
SK하이닉스	X228_1	KRW	1	2024 Q3	7,030,000,000
SK하이닉스	X228_1	KRW	1	2024 Q4	8,083,000,000
SK하이닉스	X228_1	KRW	1	2025 Q1	6,405,000,000
SK하이닉스	X228_1	KRW	1	2025 Q2	7,408,000,000
SK하이닉스	X228_1	KRW	1	2025 Q3	9,213,000,000
SK하이닉스	X228_1	KRW	1	2025 Q4	10,693,000,000
SK하이닉스	X228_1	KRW	1	2026 Q1	11,522,000,000
SK하이닉스	X228_1	KRW	1	2026 Q2	12,060,000,000
SK하이닉스	X228_1	KRW	1	2026 Q3	13,290,000,000
SK하이닉스	X228_1	KRW	1	2026 Q4	12,711,000,000
SK하이닉스	X228_2	KRW	2	2022 Q1	10,393,000,000,000
SK하이닉스	X228_2	KRW	2	2022 Q2	11,879,000,000,000
SK하이닉스	X228_2	KRW	2	2022 Q3	14,665,000,000,000
SK하이닉스	X228_2	KRW	2	2022 Q4	15,665,000,000,000
SK하이닉스	X228_2	KRW	2	2023 Q1	17,182,000,000,000
SK하이닉스	X228_2	KRW	2	2023 Q2	16,420,000,000,000
SK하이닉스	X228_2	KRW	2	2023 Q3	14,948,000,000,000
SK하이닉스	X228_2	KRW	2	2023 Q4	13,481,000,000,000
SK하이닉스	X228_2	KRW	2	2024 Q1	13,845,000,000,000
SK하이닉스	X228_2	KRW	2	2024 Q2	13,355,000,000,000
SK하이닉스	X228_2	KRW	2	2024 Q3	13,354,000,000,000
SK하이닉스	X228_2	KRW	2	2024 Q4	13,314,000,000,000
SIEMENS ENERGY	X226_3	EUR	3	2020 Q4	7,629,000,000
SIEMENS ENERGY	X226_3	EUR	3	2021 Q1	6,541,000,000
SIEMENS ENERGY	X226_3	EUR	3	2021 Q2	6,484,000,000
SIEMENS ENERGY	X226_3	EUR	3	2021 Q3	7,262,000,000
SIEMENS ENERGY	X226_3	EUR	3	2021 Q4	8,196,000,000
SIEMENS ENERGY	X226_3	EUR	3	2022 Q1	5,956,000,000
SIEMENS ENERGY	X226_3	EUR	3	2022 Q2	6,582,000,000
SIEMENS ENERGY	X226_3	EUR	3	2022 Q3	7,279,000,000
SIEMENS ENERGY	X226_3	EUR	3	2022 Q4	9,180,000,000
SIEMENS ENERGY	X226_3	EUR	3	2023 Q1	7,064,000,000
SIEMENS ENERGY	X226_3	EUR	3	2023 Q2	8,028,000,000
SIEMENS ENERGY	X226_3	EUR	3	2023 Q3	7,506,000,000
SIEMENS ENERGY	X226_3	EUR	3	2023 Q4	8,521,000,000
SIEMENS ENERGY	X226_3	EUR	3	2024 Q1	7,649,000,000
SIEMENS ENERGY	X226_3	EUR	3	2024 Q2	8,278,000,000
SIEMENS ENERGY	X226_3	EUR	3	2024 Q3	8,797,000,000
SIEMENS ENERGY	X226_3	EUR	3	2024 Q4	9,741,000,000
SIEMENS ENERGY	X226_3	EUR	3	2025 Q1	8,942,000,000
SIEMENS ENERGY	X226_3	EUR	3	2025 Q2	8,985,000,000
SIEMENS ENERGY	X226_3	EUR	3	2025 Q3	9,525,000,000
SIEMENS ENERGY	X226_3	EUR	3	2025 Q4	10,610,000,000
SIEMENS ENERGY	X226_3	EUR	3	2026 Q1	8,708,000,000
SIEMENS ENERGY	X226_3	EUR	3	2026 Q2	9,159,000,000
SIEMENS ENERGY	X226_3	EUR	3	2026 Q3	10,371,000,000
SIEMENS ENERGY	X226_3	EUR	3	2026 Q4	12,152,000,000
SIEMENS ENERGY	X226_1	EUR	1	2020 Q4	-443,000,000
SIEMENS ENERGY	X226_1	EUR	1	2021 Q1	366,000,000
SIEMENS ENERGY	X226_1	EUR	1	2021 Q2	288,000,000
SIEMENS ENERGY	X226_1	EUR	1	2021 Q3	54,000,000
SIEMENS ENERGY	X226_1	EUR	1	2021 Q4	-46,000,000
SIEMENS ENERGY	X226_1	EUR	1	2022 Q1	-63,000,000
SIEMENS ENERGY	X226_1	EUR	1	2022 Q2	-21,000,000
SIEMENS ENERGY	X226_1	EUR	1	2022 Q3	-131,000,000
SIEMENS ENERGY	X226_1	EUR	1	2022 Q4	594,000,000
SIEMENS ENERGY	X226_1	EUR	1	2023 Q1	-282,000,000
SIEMENS ENERGY	X226_1	EUR	1	2023 Q2	41,000,000
SIEMENS ENERGY	X226_1	EUR	1	2023 Q3	-2,048,000,000
SIEMENS ENERGY	X226_1	EUR	1	2023 Q4	-487,000,000
SIEMENS ENERGY	X226_1	EUR	1	2024 Q1	208,000,000
SIEMENS ENERGY	X226_1	EUR	1	2024 Q2	170,000,000
SIEMENS ENERGY	X226_1	EUR	1	2024 Q3	49,000,000
SIEMENS ENERGY	X226_1	EUR	1	2024 Q4	-83,000,000
SIEMENS ENERGY	X226_1	EUR	1	2025 Q1	481,000,000
SIEMENS ENERGY	X226_1	EUR	1	2025 Q2	373,300,000
SIEMENS ENERGY	X226_1	EUR	1	2025 Q3	450,300,000
SIEMENS ENERGY	X226_1	EUR	1	2025 Q4	349,400,000
SIEMENS ENERGY	X226_1	EUR	1	2026 Q1	520,100,000
SIEMENS ENERGY	X226_1	EUR	1	2026 Q2	682,200,000
SIEMENS ENERGY	X226_1	EUR	1	2026 Q3	1,052,000,000
SIEMENS ENERGY	X226_1	EUR	1	2026 Q4	967,800,000
SIEMENS ENERGY	X226_2	EUR	2	2022 Q2	7,550,000,000
SIEMENS ENERGY	X226_2	EUR	2	2022 Q3	7,980,000,000
SIEMENS ENERGY	X226_2	EUR	2	2022 Q4	7,980,000,000
SIEMENS ENERGY	X226_2	EUR	2	2023 Q1	8,520,000,000
SIEMENS ENERGY	X226_2	EUR	2	2023 Q2	8,750,000,000
SIEMENS ENERGY	X226_2	EUR	2	2023 Q3	9,230,000,000
SIEMENS ENERGY	X226_2	EUR	2	2023 Q4	8,960,000,000
SIEMENS ENERGY	X226_2	EUR	2	2024 Q1	9,340,000,000
SIEMENS ENERGY	X226_2	EUR	2	2024 Q2	9,820,000,000
SIEMENS ENERGY	X226_2	EUR	2	2024 Q3	10,280,000,000
SIEMENS ENERGY	X226_2	EUR	2	2024 Q4	9,790,000,000
SIEMENS ENERGY	X226_2	EUR	2	2025 Q1	10,820,000,000
Siemens	X225_3	EUR	3	2015 Q2	18,049,000,000
Siemens	X225_3	EUR	3	2015 Q3	18,844,000,000
Siemens	X225_3	EUR	3	2015 Q4	21,328,000,000
Siemens	X225_3	EUR	3	2016 Q1	18,891,000,000
Siemens	X225_3	EUR	3	2016 Q2	18,996,000,000
Siemens	X225_3	EUR	3	2016 Q3	19,804,000,000
Siemens	X225_3	EUR	3	2016 Q4	21,953,000,000
Siemens	X225_3	EUR	3	2017 Q1	19,119,000,000
Siemens	X225_3	EUR	3	2017 Q2	20,200,000,000
Siemens	X225_3	EUR	3	2017 Q3	21,413,000,000
Siemens	X225_3	EUR	3	2017 Q4	22,299,000,000
Siemens	X225_3	EUR	3	2018 Q1	19,823,000,000
Siemens	X225_3	EUR	3	2018 Q2	20,141,000,000
Siemens	X225_3	EUR	3	2018 Q3	20,473,000,000
Siemens	X225_3	EUR	3	2018 Q4	22,606,000,000
Siemens	X225_3	EUR	3	2019 Q1	20,116,000,000
Siemens	X225_3	EUR	3	2019 Q2	20,936,000,000
Siemens	X225_3	EUR	3	2019 Q3	21,275,000,000
Siemens	X225_3	EUR	3	2019 Q4	24,522,000,000
Siemens	X225_3	EUR	3	2020 Q1	20,317,000,000
Siemens	X225_3	EUR	3	2020 Q2	20,884,000,000
Siemens	X225_3	EUR	3	2020 Q3	13,491,000,000
Siemens	X225_3	EUR	3	2020 Q4	15,312,000,000
Siemens	X225_3	EUR	3	2021 Q1	14,071,000,000
Siemens	X225_3	EUR	3	2021 Q2	14,665,000,000
Siemens	X225_3	EUR	3	2021 Q3	16,085,000,000
